sales_order_id,sales_order_datetime,manufacturing_start_datetime,manufacturing_completed_datetime,shipped_datetime,attempts,pass_rate
1360,2018-01-30 14:15:54,2018-01-30 17:30:15,2018-02-05 06:22:12,2018-02-06 00:09:26,4,0.25
1361,2018-01-30 14:58:40,2018-01-30 21:29:28,2018-02-06 17:35:44,2018-02-07 08:24:25,4,0.25
1362,2018-01-30 15:09:50,2018-01-30 20:43:58,2018-02-01 03:20:06,2018-02-01 21:36:59,1,1.0
1363,2018-01-30 16:01:58,2018-01-30 21:49:43,2018-02-04 20:23:10,2018-02-05 11:08:38,3,0.3333333333333333
1364,2018-01-30 16:21:43,2018-01-30 22:19:25,2018-02-01 02:56:45,2018-02-01 14:08:29,1,1.0
1365,2018-01-30 16:22:20,2018-01-30 21:12:26,2018-02-02 03:16:27,2018-02-02 17:22:24,3,0.3333333333333333
1366,2018-01-30 16:53:14,2018-01-30 21:58:18,2018-02-03 06:08:29,2018-02-03 21:08:10,2,0.5
1367,2018-01-30 16:59:06,2018-01-30 23:28:24,2018-02-02 23:10:35,2018-02-03 14:18:25,2,0.5
1368,2018-01-30 17:00:32,2018-01-30 22:11:18,2018-02-01 10:23:34,2018-02-02 02:44:47,1,1.0
1369,2018-01-30 17:04:05,2018-01-30 22:39:20,2018-02-03 09:34:50,2018-02-04 00:55:41,3,0.3333333333333333
1370,2018-01-30 17:25:14,2018-01-30 23:17:27,2018-02-01 03:21:33,2018-02-01 17:41:06,1,1.0
1371,2018-01-30 18:56:19,2018-01-31 00:34:53,2018-02-03 07:54:50,2018-02-03 21:05:02,2,0.5
1372,2018-01-30 19:00:58,2018-01-30 23:53:16,2018-02-01 10:41:28,2018-02-02 00:52:42,1,1.0
1373,2018-01-30 19:24:03,2018-01-31 00:22:01,2018-02-02 18:06:28,2018-02-03 10:19:00,2,0.5
1374,2018-01-30 20:16:23,2018-01-31 02:03:02,2018-02-05 20:47:14,2018-02-06 13:30:14,4,0.25
1375,2018-01-30 20:30:23,2018-01-31 02:16:56,2018-02-05 07:02:20,2018-02-05 20:41:28,3,0.3333333333333333
1376,2018-01-30 20:43:12,2018-01-31 02:53:17,2018-02-01 16:16:01,2018-02-02 09:16:51,1,1.0
1377,2018-01-30 20:50:57,2018-01-31 02:24:00,2018-02-02 16:18:42,2018-02-03 08:26:59,2,0.5
1378,2018-01-30 21:19:55,2018-01-31 02:55:42,2018-02-02 06:52:58,2018-02-02 20:06:30,2,0.5
1379,2018-01-30 22:36:08,2018-01-31 03:09:21,2018-02-03 04:27:35,2018-02-03 19:57:11,2,0.5
1380,2018-01-30 23:20:48,2018-01-31 03:45:55,2018-02-03 17:24:28,2018-02-04 09:08:50,3,0.3333333333333333
1381,2018-01-30 23:28:00,2018-01-31 05:14:50,2018-02-02 11:34:19,2018-02-03 00:26:35,2,0.5
1382,2018-01-30 23:47:16,2018-01-31 04:12:48,2018-02-01 20:45:56,2018-02-02 09:02:53,1,1.0
1383,2018-01-31 00:21:30,2018-01-31 05:20:15,2018-02-03 09:41:22,2018-02-04 01:38:13,2,0.5
1384,2018-01-31 00:38:00,2018-01-31 07:00:44,2018-02-01 18:34:46,2018-02-02 08:40:15,1,1.0
1385,2018-01-31 00:47:13,2018-01-31 07:00:27,2018-02-01 09:52:10,2018-02-02 03:53:37,1,1.0
1386,2018-01-31 01:33:54,2018-01-31 06:52:00,2018-02-05 16:08:17,2018-02-06 10:34:48,3,0.3333333333333333
1387,2018-01-31 01:55:17,2018-01-31 06:37:30,2018-02-03 12:39:16,2018-02-04 04:35:54,2,0.5
1388,2018-01-31 02:08:18,2018-01-31 07:00:53,2018-02-02 22:45:29,2018-02-03 15:39:41,2,0.5
1389,2018-01-31 02:37:33,2018-01-31 08:29:36,2018-02-05 11:26:44,2018-02-06 00:23:52,4,0.25
1390,2018-01-31 02:46:17,2018-01-31 07:44:05,2018-02-03 03:34:34,2018-02-03 15:54:44,2,0.5
1391,2018-01-31 02:56:44,2018-01-31 07:23:14,2018-02-02 21:15:30,2018-02-03 11:58:31,2,0.5
1392,2018-01-31 03:45:16,2018-01-31 09:58:12,2018-02-04 04:40:51,2018-02-04 17:06:27,2,0.5
1393,2018-01-31 04:04:02,2018-01-31 09:14:55,2018-02-01 16:40:55,2018-02-02 08:17:49,1,1.0
1394,2018-01-31 04:40:17,2018-01-31 09:05:38,2018-02-06 03:58:28,2018-02-06 17:24:25,5,0.2
1395,2018-01-31 04:45:08,2018-01-31 10:13:52,2018-02-02 04:14:42,2018-02-02 19:37:33,1,1.0
1396,2018-01-31 04:45:35,2018-01-31 10:43:51,2018-02-01 17:10:50,2018-02-02 07:50:03,1,1.0
1397,2018-01-31 05:22:10,2018-01-31 09:21:42,2018-02-01 23:04:36,2018-02-02 15:21:04,1,1.0
1398,2018-01-31 06:16:28,2018-01-31 11:04:26,2018-02-03 13:18:50,2018-02-04 04:57:59,2,0.5
1399,2018-01-31 07:06:25,2018-01-31 11:51:36,2018-02-01 21:02:45,2018-02-02 11:14:16,1,1.0
1400,2018-01-31 07:21:53,2018-01-31 12:49:01,2018-02-01 17:06:06,2018-02-02 05:21:53,1,1.0
1401,2018-01-31 07:55:06,2018-01-31 13:33:01,2018-02-01 22:47:31,2018-02-02 14:07:01,1,1.0
1402,2018-01-31 08:08:19,2018-01-31 12:35:13,2018-02-02 19:02:45,2018-02-03 06:33:39,2,0.5
1403,2018-01-31 08:43:46,2018-01-31 12:14:12,2018-02-04 16:21:19,2018-02-05 09:50:50,3,0.3333333333333333
1404,2018-01-31 09:00:33,2018-01-31 15:02:27,2018-02-02 04:40:58,2018-02-02 20:44:26,1,1.0
1405,2018-01-31 09:11:06,2018-01-31 13:03:54,2018-02-04 02:28:46,2018-02-04 19:09:53,2,0.5
1406,2018-01-31 09:25:58,2018-01-31 14:42:14,2018-02-02 22:02:31,2018-02-03 11:06:10,2,0.5
1407,2018-01-31 09:54:25,2018-01-31 14:46:29,2018-02-04 15:14:50,2018-02-05 06:57:33,3,0.3333333333333333
1408,2018-01-31 10:03:27,2018-01-31 15:13:11,2018-02-03 04:35:37,2018-02-03 18:15:37,2,0.5
1409,2018-01-31 10:25:19,2018-01-31 17:04:23,2018-02-03 15:00:27,2018-02-04 06:18:20,2,0.5
1410,2018-01-31 11:01:41,2018-01-31 19:03:58,2018-02-03 23:05:43,2018-02-04 12:05:54,3,0.3333333333333333
1411,2018-01-31 11:13:46,2018-01-31 14:35:45,2018-02-02 23:38:26,2018-02-03 14:28:25,2,0.5
1412,2018-01-31 11:45:46,2018-01-31 17:44:48,2018-02-01 18:10:38,2018-02-02 06:25:12,1,1.0
1413,2018-01-31 12:36:08,2018-01-31 17:26:45,2018-02-01 19:14:11,2018-02-02 09:54:58,1,1.0
1414,2018-01-31 13:07:23,2018-01-31 19:10:15,2018-02-02 01:07:51,2018-02-02 12:50:31,1,1.0
1415,2018-01-31 13:07:29,2018-01-31 19:04:55,2018-02-02 13:32:16,2018-02-03 08:01:55,1,1.0
1416,2018-01-31 13:25:11,2018-01-31 19:49:46,2018-02-05 05:55:07,2018-02-05 21:14:21,3,0.3333333333333333
1417,2018-01-31 13:41:34,2018-01-31 18:58:39,2018-02-07 20:13:09,2018-02-08 11:13:49,5,0.2
1418,2018-01-31 14:06:57,2018-01-31 18:13:34,2018-02-02 10:56:43,2018-02-03 03:17:50,1,1.0
1419,2018-01-31 15:03:23,2018-01-31 20:59:02,2018-02-05 07:39:07,2018-02-05 20:03:11,3,0.3333333333333333
1420,2018-01-31 15:20:45,2018-01-31 20:27:49,2018-02-05 08:38:34,2018-02-05 22:04:52,3,0.3333333333333333
1421,2018-01-31 15:41:45,2018-01-31 20:27:43,2018-02-02 03:25:35,2018-02-02 19:29:18,1,1.0
1422,2018-01-31 16:18:50,2018-01-31 20:50:15,2018-02-02 02:55:17,2018-02-02 18:14:39,1,1.0
1423,2018-01-31 16:28:53,2018-01-31 22:29:15,2018-02-03 03:25:55,2018-02-03 16:59:33,2,0.5
1424,2018-01-31 17:08:10,2018-01-31 23:44:22,2018-02-06 00:51:07,2018-02-06 17:08:52,4,0.25
1425,2018-01-31 18:05:25,2018-01-31 21:53:41,2018-02-03 13:53:15,2018-02-04 05:29:34,2,0.5
1426,2018-01-31 20:42:04,2018-02-01 02:19:23,2018-02-05 12:21:58,2018-02-06 04:22:38,3,0.3333333333333333
1427,2018-01-31 21:09:45,2018-02-01 01:47:24,2018-02-02 11:05:34,2018-02-03 02:52:20,1,1.0
1428,2018-01-31 21:13:15,2018-02-01 00:45:12,2018-02-03 15:50:23,2018-02-04 05:28:36,2,0.5
1429,2018-01-31 21:21:01,2018-02-01 02:29:52,2018-02-03 11:43:28,2018-02-04 02:34:21,2,0.5
1430,2018-01-31 21:45:55,2018-02-01 01:55:55,2018-02-05 12:50:59,2018-02-06 00:08:08,3,0.3333333333333333
1431,2018-01-31 21:47:43,2018-02-01 01:13:03,2018-02-07 11:22:38,2018-02-08 01:21:20,5,0.2
1432,2018-01-31 21:52:39,2018-02-01 02:05:44,2018-02-02 13:29:30,2018-02-03 04:00:03,1,1.0
1433,2018-01-31 22:58:44,2018-02-01 02:57:04,2018-02-04 00:41:08,2018-02-04 16:56:20,3,0.3333333333333333
1434,2018-01-31 23:44:00,2018-02-01 04:05:11,2018-02-02 15:23:22,2018-02-03 07:24:49,1,1.0
1435,2018-02-01 00:18:24,2018-02-01 03:58:50,2018-02-02 17:29:02,2018-02-03 06:58:47,1,1.0
1436,2018-02-01 01:19:47,2018-02-01 05:56:04,2018-02-05 20:23:47,2018-02-06 09:50:52,3,0.3333333333333333
1437,2018-02-01 01:32:24,2018-02-01 05:49:36,2018-02-05 07:09:48,2018-02-06 00:46:38,3,0.3333333333333333
1438,2018-02-01 01:34:39,2018-02-01 06:57:11,2018-02-07 16:34:38,2018-02-08 06:59:21,4,0.25
1439,2018-02-01 01:39:19,2018-02-01 07:14:55,2018-02-02 09:55:31,2018-02-03 01:09:13,1,1.0
1440,2018-02-01 02:01:05,2018-02-01 07:16:41,2018-02-02 16:17:59,2018-02-03 08:52:12,1,1.0
1441,2018-02-01 02:25:30,2018-02-01 07:11:22,2018-02-06 17:02:34,2018-02-07 07:53:01,4,0.25
1442,2018-02-01 02:36:48,2018-02-01 07:21:03,2018-02-02 22:24:21,2018-02-03 13:06:09,1,1.0
1443,2018-02-01 03:17:36,2018-02-01 07:27:22,2018-02-03 04:47:47,2018-02-03 19:09:56,2,0.5
1444,2018-02-01 03:35:34,2018-02-01 07:46:47,2018-02-04 19:15:53,2018-02-05 09:14:47,3,0.3333333333333333
1445,2018-02-01 03:49:00,2018-02-01 09:31:12,2018-02-04 23:15:01,2018-02-05 14:32:09,2,0.5
1446,2018-02-01 04:44:43,2018-02-01 07:59:08,2018-02-02 04:27:27,2018-02-02 15:48:45,1,1.0
1447,2018-02-01 04:54:14,2018-02-01 09:49:23,2018-02-02 23:41:18,2018-02-03 13:57:57,1,1.0
1448,2018-02-01 04:59:36,2018-02-01 09:40:11,2018-02-03 21:09:43,2018-02-04 13:14:32,2,0.5
1449,2018-02-01 05:09:46,2018-02-01 10:45:42,2018-02-02 21:37:36,2018-02-03 13:28:26,1,1.0
1450,2018-02-01 05:17:20,2018-02-01 08:51:49,2018-02-04 19:01:09,2018-02-05 12:50:28,2,0.5
1451,2018-02-01 06:12:06,2018-02-01 11:12:50,2018-02-05 20:25:43,2018-02-06 13:06:12,3,0.3333333333333333
1452,2018-02-01 06:57:20,2018-02-01 12:17:54,2018-02-04 22:40:35,2018-02-05 14:29:34,2,0.5
1453,2018-02-01 07:11:19,2018-02-01 10:17:01,2018-02-06 13:43:39,2018-02-07 04:47:05,4,0.25
1454,2018-02-01 07:37:20,2018-02-01 11:32:52,2018-02-04 02:41:12,2018-02-04 16:46:24,2,0.5
1455,2018-02-01 07:52:25,2018-02-01 12:46:54,2018-02-06 05:56:02,2018-02-06 21:56:25,3,0.3333333333333333
1456,2018-02-01 08:16:07,2018-02-01 13:46:57,2018-02-05 11:12:59,2018-02-06 02:51:48,3,0.3333333333333333
1457,2018-02-01 08:30:08,2018-02-01 13:41:04,2018-02-06 03:47:23,2018-02-06 18:02:28,3,0.3333333333333333
1458,2018-02-01 08:33:08,2018-02-01 14:06:45,2018-02-04 21:48:10,2018-02-05 11:04:06,2,0.5
1459,2018-02-01 08:47:33,2018-02-01 12:42:47,2018-02-07 21:19:48,2018-02-08 12:13:25,4,0.25
1460,2018-02-01 09:39:53,2018-02-01 13:04:33,2018-02-03 15:08:59,2018-02-04 08:27:42,2,0.5
1461,2018-02-01 09:58:47,2018-02-01 15:03:51,2018-02-04 06:24:16,2018-02-04 21:37:29,2,0.5
1462,2018-02-01 10:05:08,2018-02-01 13:51:22,2018-02-04 11:52:38,2018-02-05 02:56:02,2,0.5
1463,2018-02-01 10:46:37,2018-02-01 14:54:41,2018-02-04 07:17:48,2018-02-04 23:08:34,2,0.5
1464,2018-02-01 11:45:39,2018-02-01 17:41:35,2018-02-05 23:28:09,2018-02-06 15:25:54,3,0.3333333333333333
1465,2018-02-01 12:46:04,2018-02-01 17:57:24,2018-02-03 05:02:17,2018-02-03 20:32:09,1,1.0
1466,2018-02-01 13:19:08,2018-02-01 17:45:02,2018-02-04 07:06:20,2018-02-04 22:01:17,2,0.5
1467,2018-02-01 14:01:56,2018-02-01 18:20:03,2018-02-05 19:43:25,2018-02-06 09:42:26,3,0.3333333333333333
1468,2018-02-01 14:13:24,2018-02-01 19:50:39,2018-02-07 11:41:32,2018-02-08 04:42:06,5,0.2
1469,2018-02-01 14:31:02,2018-02-01 19:43:45,2018-02-04 09:36:24,2018-02-04 23:45:09,2,0.5
1470,2018-02-01 15:34:50,2018-02-01 19:21:57,2018-02-02 20:40:58,2018-02-03 14:49:38,1,1.0
1471,2018-02-01 15:50:39,2018-02-01 18:53:46,2018-02-06 01:16:09,2018-02-06 16:34:40,3,0.3333333333333333
1472,2018-02-01 16:00:24,2018-02-01 22:53:18,2018-02-03 07:21:09,2018-02-03 22:27:28,1,1.0
1473,2018-02-01 16:50:02,2018-02-01 20:36:41,2018-02-05 10:23:07,2018-02-06 02:54:18,3,0.3333333333333333
1474,2018-02-01 16:57:28,2018-02-01 22:29:07,2018-02-05 12:37:23,2018-02-06 02:19:00,2,0.5
1475,2018-02-01 17:04:38,2018-02-01 23:35:16,2018-02-04 15:57:25,2018-02-05 08:06:16,2,0.5
1476,2018-02-01 17:06:47,2018-02-01 22:15:38,2018-02-04 20:19:56,2018-02-05 11:33:45,2,0.5
1477,2018-02-01 17:13:26,2018-02-01 21:37:24,2018-02-04 09:46:37,2018-02-05 01:35:55,2,0.5
1478,2018-02-01 17:43:26,2018-02-01 21:17:52,2018-02-05 19:08:06,2018-02-06 08:46:04,3,0.3333333333333333
1479,2018-02-01 17:45:53,2018-02-01 21:19:28,2018-02-04 19:48:07,2018-02-05 09:24:57,2,0.5
1480,2018-02-01 18:01:39,2018-02-01 23:24:15,2018-02-05 22:33:41,2018-02-06 09:53:46,3,0.3333333333333333
1481,2018-02-01 18:06:41,2018-02-02 00:33:44,2018-02-04 19:35:51,2018-02-05 09:40:58,2,0.5
1482,2018-02-01 18:58:33,2018-02-01 23:34:49,2018-02-05 03:13:45,2018-02-05 17:12:35,2,0.5
1483,2018-02-01 19:47:16,2018-02-02 00:13:55,2018-02-04 13:40:43,2018-02-05 03:20:37,2,0.5
1484,2018-02-01 20:43:49,2018-02-02 02:25:39,2018-02-04 07:08:48,2018-02-04 21:54:56,2,0.5
1485,2018-02-01 21:21:53,2018-02-02 01:40:43,2018-02-04 04:19:01,2018-02-04 19:26:43,2,0.5
1486,2018-02-01 21:30:34,2018-02-02 02:47:02,2018-02-05 13:12:14,2018-02-06 05:12:12,2,0.5
1487,2018-02-01 21:32:41,2018-02-02 02:35:11,2018-02-05 07:34:05,2018-02-05 23:41:58,2,0.5
1488,2018-02-01 22:25:13,2018-02-02 03:00:38,2018-02-05 05:02:26,2018-02-05 21:20:29,2,0.5
1489,2018-02-01 23:07:00,2018-02-02 04:06:04,2018-02-06 01:35:21,2018-02-06 17:58:25,3,0.3333333333333333
1490,2018-02-01 23:25:40,2018-02-02 06:11:27,2018-02-04 10:54:00,2018-02-05 02:27:02,2,0.5
1491,2018-02-01 23:57:56,2018-02-02 05:34:12,2018-02-06 05:31:50,2018-02-06 20:38:27,3,0.3333333333333333
1492,2018-02-02 00:18:20,2018-02-02 06:23:53,2018-02-03 15:23:51,2018-02-04 08:15:20,1,1.0
1493,2018-02-02 01:08:59,2018-02-02 05:13:51,2018-02-04 12:06:02,2018-02-05 04:29:13,2,0.5
1494,2018-02-02 01:56:45,2018-02-02 08:02:30,2018-02-04 11:17:13,2018-02-04 23:19:22,2,0.5
1495,2018-02-02 03:38:08,2018-02-02 09:16:28,2018-02-04 09:43:31,2018-02-05 00:22:46,2,0.5
1496,2018-02-02 03:48:40,2018-02-02 07:18:41,2018-02-08 11:24:21,2018-02-08 22:47:56,4,0.25
1497,2018-02-02 04:37:36,2018-02-02 10:09:59,2018-02-03 13:12:20,2018-02-04 00:33:34,1,1.0
1498,2018-02-02 05:06:56,2018-02-02 09:36:08,2018-02-03 20:45:38,2018-02-04 10:44:34,1,1.0
1499,2018-02-02 05:06:58,2018-02-02 08:34:13,2018-02-04 23:18:21,2018-02-05 14:02:59,2,0.5
1500,2018-02-02 06:47:34,2018-02-02 11:55:21,2018-02-10 03:13:29,2018-02-10 17:22:34,5,0.2
1501,2018-02-02 06:48:38,2018-02-02 12:20:58,2018-02-03 23:38:58,2018-02-04 11:05:50,1,1.0
1502,2018-02-02 07:08:13,2018-02-02 12:17:18,2018-02-03 20:32:42,2018-02-04 13:05:42,1,1.0
1503,2018-02-02 08:19:53,2018-02-02 13:13:20,2018-02-06 19:49:11,2018-02-07 09:24:21,3,0.3333333333333333
1504,2018-02-02 08:20:08,2018-02-02 13:00:17,2018-02-05 06:49:18,2018-02-05 22:48:01,2,0.5
1505,2018-02-02 08:36:16,2018-02-02 16:04:15,2018-02-03 22:16:21,2018-02-04 11:54:49,1,1.0
1506,2018-02-02 09:20:52,2018-02-02 13:09:54,2018-02-05 18:40:17,2018-02-06 08:40:34,2,0.5
1507,2018-02-02 09:22:29,2018-02-02 15:14:51,2018-02-03 22:28:47,2018-02-04 14:20:49,1,1.0
1508,2018-02-02 09:43:22,2018-02-02 14:44:17,2018-02-05 08:48:25,2018-02-05 23:06:31,2,0.5
1509,2018-02-02 10:35:35,2018-02-02 14:44:18,2018-02-04 18:34:05,2018-02-05 09:54:32,2,0.5
1510,2018-02-02 10:42:09,2018-02-02 15:39:14,2018-02-04 02:37:21,2018-02-04 18:10:37,1,1.0
1511,2018-02-02 10:52:44,2018-02-02 14:29:09,2018-02-05 02:56:25,2018-02-05 15:05:09,2,0.5
1512,2018-02-02 11:21:26,2018-02-02 15:45:42,2018-02-03 22:42:20,2018-02-04 14:39:40,1,1.0
1513,2018-02-02 11:44:42,2018-02-02 16:41:53,2018-02-03 21:41:52,2018-02-04 10:49:21,1,1.0
1514,2018-02-02 12:13:49,2018-02-02 15:40:44,2018-02-06 18:11:06,2018-02-07 06:57:46,3,0.3333333333333333
1515,2018-02-02 12:20:56,2018-02-02 17:51:18,2018-02-04 15:20:44,2018-02-05 04:53:32,2,0.5
1516,2018-02-02 12:59:41,2018-02-02 17:01:51,2018-02-05 19:20:44,2018-02-06 11:58:28,2,0.5
1517,2018-02-02 12:59:49,2018-02-02 16:32:42,2018-02-05 11:07:49,2018-02-05 22:55:46,2,0.5
1518,2018-02-02 13:00:03,2018-02-02 16:55:13,2018-02-05 06:54:39,2018-02-05 23:12:46,2,0.5
1519,2018-02-02 15:10:48,2018-02-02 22:21:21,2018-02-03 23:33:26,2018-02-04 15:14:10,1,1.0
1520,2018-02-02 15:47:43,2018-02-02 18:49:01,2018-02-04 06:38:17,2018-02-04 21:47:12,1,1.0
1521,2018-02-02 16:50:33,2018-02-02 22:16:43,2018-02-04 04:22:43,2018-02-04 19:52:19,1,1.0
1522,2018-02-02 17:32:57,2018-02-02 21:47:51,2018-02-07 23:17:57,2018-02-08 13:43:08,3,0.3333333333333333
1523,2018-02-02 18:13:22,2018-02-02 22:52:21,2018-02-10 11:24:21,2018-02-11 03:46:13,5,0.2
1524,2018-02-02 18:45:55,2018-02-03 00:22:09,2018-02-11 16:59:52,2018-02-12 07:08:40,5,0.2
1525,2018-02-02 18:47:54,2018-02-03 00:21:11,2018-02-05 20:49:16,2018-02-06 08:34:17,2,0.5
1526,2018-02-02 19:11:46,2018-02-02 23:30:55,2018-02-06 06:04:10,2018-02-06 20:54:54,2,0.5
1527,2018-02-02 20:45:27,2018-02-03 00:23:58,2018-02-06 00:21:37,2018-02-06 16:57:46,2,0.5
1528,2018-02-02 20:50:16,2018-02-03 02:27:35,2018-02-05 16:37:30,2018-02-06 08:36:32,2,0.5
1529,2018-02-02 21:19:43,2018-02-03 02:52:51,2018-02-07 10:23:28,2018-02-08 05:01:11,3,0.3333333333333333
1530,2018-02-02 21:24:19,2018-02-03 02:07:13,2018-02-06 17:12:35,2018-02-07 07:42:12,3,0.3333333333333333
1531,2018-02-02 22:03:11,2018-02-03 03:29:41,2018-02-10 13:50:57,2018-02-11 04:31:39,4,0.25
1532,2018-02-02 23:24:26,2018-02-03 03:57:41,2018-02-07 06:50:22,2018-02-07 21:22:22,3,0.3333333333333333
1533,2018-02-02 23:36:28,2018-02-03 03:46:50,2018-02-05 23:03:41,2018-02-06 12:30:31,2,0.5
1534,2018-02-02 23:38:35,2018-02-03 04:38:49,2018-02-09 03:00:29,2018-02-09 17:03:42,4,0.25
1535,2018-02-03 00:12:36,2018-02-03 05:43:44,2018-02-06 16:45:02,2018-02-07 05:40:22,3,0.3333333333333333
1536,2018-02-03 00:43:48,2018-02-03 06:02:21,2018-02-04 22:37:18,2018-02-05 09:02:02,1,1.0
1537,2018-02-03 01:20:30,2018-02-03 06:51:02,2018-02-05 14:51:32,2018-02-06 04:41:54,2,0.5
1538,2018-02-03 01:48:03,2018-02-03 06:02:24,2018-02-05 11:37:27,2018-02-06 02:40:16,2,0.5
1539,2018-02-03 02:02:24,2018-02-03 08:37:18,2018-02-06 01:50:11,2018-02-06 18:05:52,2,0.5
1540,2018-02-03 02:08:25,2018-02-03 06:47:52,2018-02-06 14:43:36,2018-02-07 04:34:31,3,0.3333333333333333
1541,2018-02-03 02:38:21,2018-02-03 07:31:12,2018-02-06 19:15:50,2018-02-07 09:08:08,2,0.5
1542,2018-02-03 04:34:12,2018-02-03 08:15:04,2018-02-06 00:46:40,2018-02-06 17:50:20,2,0.5
1543,2018-02-03 05:23:10,2018-02-03 10:11:32,2018-02-04 18:39:40,2018-02-05 06:59:55,2,0.5
1544,2018-02-03 05:27:42,2018-02-03 10:59:38,2018-02-06 08:08:14,2018-02-06 22:48:38,2,0.5
1545,2018-02-03 06:05:35,2018-02-03 11:51:20,2018-02-05 00:19:20,2018-02-05 17:14:12,1,1.0
1546,2018-02-03 06:11:15,2018-02-03 12:44:57,2018-02-04 19:59:25,2018-02-05 09:34:24,1,1.0
1547,2018-02-03 06:14:40,2018-02-03 11:45:52,2018-02-06 18:27:42,2018-02-07 06:23:40,3,0.3333333333333333
1548,2018-02-03 06:53:26,2018-02-03 12:10:02,2018-02-06 06:03:35,2018-02-07 00:28:24,2,0.5
1549,2018-02-03 07:14:07,2018-02-03 11:47:20,2018-02-06 01:37:30,2018-02-06 18:13:24,2,0.5
1550,2018-02-03 07:31:45,2018-02-03 11:52:02,2018-02-08 04:57:03,2018-02-08 21:36:41,4,0.25
1551,2018-02-03 08:13:10,2018-02-03 14:11:22,2018-02-04 17:59:14,2018-02-05 08:48:30,1,1.0
1552,2018-02-03 08:33:15,2018-02-03 14:30:18,2018-02-07 21:31:02,2018-02-08 13:47:54,3,0.3333333333333333
1553,2018-02-03 08:44:50,2018-02-03 12:40:12,2018-02-05 03:00:36,2018-02-05 13:01:45,1,1.0
1554,2018-02-03 08:50:59,2018-02-03 14:34:22,2018-02-08 02:29:39,2018-02-08 16:37:10,3,0.3333333333333333
1555,2018-02-03 09:05:25,2018-02-03 14:44:26,2018-02-05 15:12:59,2018-02-06 08:06:41,2,0.5
1556,2018-02-03 09:37:33,2018-02-03 13:30:43,2018-02-06 15:06:35,2018-02-07 03:19:04,2,0.5
1557,2018-02-03 10:26:13,2018-02-03 15:58:38,2018-02-05 05:37:03,2018-02-05 19:57:02,1,1.0
1558,2018-02-03 10:58:07,2018-02-03 14:55:08,2018-02-07 00:51:33,2018-02-07 16:29:54,2,0.5
1559,2018-02-03 11:28:59,2018-02-03 14:03:13,2018-02-04 18:27:43,2018-02-05 07:53:36,1,1.0
1560,2018-02-03 12:21:05,2018-02-03 17:11:28,2018-02-05 02:23:15,2018-02-05 17:24:08,1,1.0
1561,2018-02-03 12:42:52,2018-02-03 17:58:20,2018-02-09 20:08:23,2018-02-10 11:54:39,4,0.25
1562,2018-02-03 13:35:03,2018-02-03 18:28:08,2018-02-07 14:29:08,2018-02-08 06:05:22,3,0.3333333333333333
1563,2018-02-03 14:28:41,2018-02-03 22:20:42,2018-02-08 11:43:10,2018-02-09 01:55:04,3,0.3333333333333333
1564,2018-02-03 14:32:09,2018-02-03 19:54:52,2018-02-06 14:39:24,2018-02-07 03:59:54,2,0.5
1565,2018-02-03 14:44:37,2018-02-03 19:53:26,2018-02-06 05:48:59,2018-02-06 21:36:31,2,0.5
1566,2018-02-03 15:56:43,2018-02-03 21:22:29,2018-02-05 02:47:40,2018-02-05 18:28:21,1,1.0
1567,2018-02-03 16:11:49,2018-02-03 20:45:20,2018-02-07 05:08:52,2018-02-07 20:43:40,2,0.5
1568,2018-02-03 16:20:44,2018-02-03 22:16:30,2018-02-05 02:26:03,2018-02-05 17:39:47,1,1.0
1569,2018-02-03 16:49:49,2018-02-03 22:11:28,2018-02-09 14:23:19,2018-02-10 06:04:08,5,0.2
1570,2018-02-03 16:50:51,2018-02-03 22:09:45,2018-02-06 20:51:15,2018-02-07 13:36:29,2,0.5
1571,2018-02-03 17:54:23,2018-02-03 22:16:56,2018-02-08 02:17:26,2018-02-08 17:54:37,3,0.3333333333333333
1572,2018-02-03 18:50:48,2018-02-03 22:16:56,2018-02-06 03:13:17,2018-02-06 18:25:00,2,0.5
1573,2018-02-03 19:15:57,2018-02-03 23:45:52,2018-02-05 06:28:49,2018-02-05 20:25:35,1,1.0
1574,2018-02-03 19:24:22,2018-02-04 00:41:19,2018-02-07 16:03:17,2018-02-08 09:49:35,3,0.3333333333333333
1575,2018-02-03 19:31:47,2018-02-04 00:05:06,2018-02-06 12:12:22,2018-02-07 00:57:36,2,0.5
1576,2018-02-03 20:14:18,2018-02-04 01:31:48,2018-02-07 23:35:51,2018-02-08 14:11:30,2,0.5
1577,2018-02-03 20:40:32,2018-02-04 01:26:35,2018-02-06 17:11:57,2018-02-07 07:10:51,2,0.5
1578,2018-02-03 20:51:34,2018-02-04 02:17:24,2018-02-07 16:37:10,2018-02-08 03:57:54,3,0.3333333333333333
1579,2018-02-03 20:54:53,2018-02-04 00:56:16,2018-02-07 17:36:40,2018-02-08 09:19:07,2,0.5
1580,2018-02-03 20:55:13,2018-02-04 02:06:47,2018-02-07 06:38:06,2018-02-07 21:13:42,2,0.5
1581,2018-02-03 21:16:38,2018-02-04 01:38:10,2018-02-07 04:24:22,2018-02-07 19:28:11,2,0.5
1582,2018-02-03 21:20:54,2018-02-04 00:48:36,2018-02-07 15:54:49,2018-02-08 06:33:21,3,0.3333333333333333
1583,2018-02-03 22:38:16,2018-02-04 03:28:21,2018-02-07 11:14:42,2018-02-08 03:45:05,2,0.5
